CIUDAD,AÑO,SA6,CO4
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,No,Si
Medellín,2014,No,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,No,Si
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,Si
Medellín,2014,Si,No
Medellín,2014,No,Si
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,Si
Medellín,2014,No,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,No,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,No
Medellín,2014,No,Si
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,Si,No
Medellín,2014,No,No
Medellín,2014,Si,Si
Medellín,2014,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,No,Si
Medellín,2015,No,No
Medellín,2015,No,Si
Medellín,2015,Si,Si
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,No
Medellín,2015,Si,Si
Medellín,2015,Si,No
Medellín,2015,Si,No
Medellín,2015,No,Si
Medellín,2015,No,No
