CIUDAD,AÑO,CV4,MA3_2
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Muy satisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy satisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Muy satisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Muy satisfecho
Bucaramanga,2013,Muy seguro,Muy satisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Muy satisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Muy satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Muy satisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Muy seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Muy insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Muy insatisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Poco seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Muy satisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Muy satisfecho
Bucaramanga,2013,Muy seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo satisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Poco seguro,Muy insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Algo insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Algo insatisfecho
Bucaramanga,2013,Muy seguro,Algo satisfecho
Bucaramanga,2013,Seguro,Algo insatisfecho
Bucaramanga,2013,Nada seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Algo seguro,Ni satisfecho ni insatisfecho
Bucaramanga,2013,Muy seguro,Muy satisfecho
Bucaramanga,2013,Seguro,Ni satisfecho ni insatisfecho
